stop_id,stop_name,stop_lat,stop_lon,zone_id
721,1º de Maio II (Ditinha),41.600342,-8.367953,3
722,Baltazar A Simões,41.598099,-8.416017,3
723,Balbeira I ,41.591366,-8.387188,3
724,Balbeira II,41.592403,-8.386814,3
725,Balbeira III,41.593643,-8.386376,3
726,Balbeira IV,41.594341,-8.387967,3
727,Balbeira V ,41.593143,-8.388308,3
728,Balbeira VI ,41.592583,-8.389396,3
729,15 de Agosto,41.593784,-8.395387,3
730,25 de Abril I,41.594326,-8.398768,3
731,25 de Abril II,41.595222,-8.400760,3
732,25 de Abril III,41.597080,-8.400959,3
733,25 de Abril IV,41.598534,-8.401381,3
734,25 de Abril V ,41.600540,-8.402521,3
735,Presa I (Monte Ouro),41.601292,-8.405574,3
736,Presa II,41.596107,-8.408760,3
737,Industria I (Presa),41.594044,-8.409368,3
738,Santo André III (P Industrial),41.598400,-8.412608,3
739,Giestal III (Outeiral),41.591412,-8.407148,3
740,Giestal III (Outeiral),41.591389,-8.407220,3
741,Giestal II ,41.589771,-8.401665,3
742,Giestal II ,41.589718,-8.401688,3
743,Giestal I,41.587753,-8.398043,3
744,Giestal I,41.587681,-8.398029,3
745,Industria II (Ent P Industrial),41.594574,-8.414701,3
746,Industria III (Vale),41.597488,-8.418276,3
747,Industria III (Vale),41.597572,-8.418178,3
748,Moinhos (Capela),41.600445,-8.419528,3
749,Moinhos (Capela),41.600430,-8.419673,3
750,Ribeiro (Moinhos),41.600712,-8.421507,3
751,Eira Vedra IV ,41.600536,-8.423932,3
752,Eira Vedra IV ,41.600513,-8.423862,3
753,Eira Vedra III (Carvalho),41.598061,-8.426034,3
754,Eira Vedra III (Carvalho),41.598019,-8.425965,3
755,Eira Vedra II (Coucinheiro),41.597298,-8.427079,3
756,Eira Vedra II (Coucinheiro),41.597282,-8.427016,3
757,Cávado X (Saganha),41.595623,-8.428570,3
758,Cávado X (Saganha),41.595673,-8.428411,3
759,Cávado IX ,41.592709,-8.428676,3
760,Cávado IX ,41.592686,-8.428581,3
761,Cávado VIII (Limite 3/2),41.590229,-8.429480,3
762,Cávado VIII (Limite 2/3),41.590229,-8.429377,2
763,Cávado VII ,41.586422,-8.429122,2
764,Cávado VII,41.586376,-8.429212,2
765,Cávado VI  (Mula),41.582424,-8.428232,2
766,Cávado VI  (Mula),41.582405,-8.428078,2
767,Cávado V,41.580204,-8.427309,2
768,Cávado V,41.580284,-8.427146,2
769,Cávado IV (Infantário),41.579189,-8.426835,2
770,Cávado IV (Infantário),41.579208,-8.426731,2
771,Cávado III ,41.577728,-8.426123,2
772,Cávado III ,41.577785,-8.426055,2
773,Cávado II (Escola),41.575665,-8.425034,2
774,Cávado II (Escola),41.575722,-8.424917,2
775,Cávado XI (Senhor do Rio),41.599880,-8.428958,3
776,Cávado XI (Senhor do Rio),41.599991,-8.429080,3
